,WalkID,SiteID,Reading_Time,Floor,reading_0_TYPE_BEACON,reading_0_TYPE_WIFI,reading_1_TYPE_BEACON,reading_1_TYPE_WIFI,reading_2_TYPE_BEACON,reading_2_TYPE_WIFI,reading_3_TYPE_BEACON,reading_3_TYPE_WIFI,reading_4_TYPE_BEACON,reading_4_TYPE_WIFI,reading_5_TYPE_BEACON,reading_5_TYPE_WIFI,reading_6_TYPE_BEACON,reading_6_TYPE_WIFI,reading_7_TYPE_BEACON,reading_7_TYPE_WIFI,reading_8_TYPE_ACCELEROMETER,reading_8_TYPE_ACCELEROMETER_UNCALIBRATED,reading_8_TYPE_BEACON,reading_8_TYPE_GYROSCOPE,reading_8_TYPE_GYROSCOPE_UNCALIBRATED,reading_8_TYPE_MAGNETIC_FIELD,reading_8_TYPE_MAGNETIC_FIELD_UNCALIBRATED,reading_8_TYPE_ROTATION_VECTOR,reading_8_TYPE_WIFI
5283,4.0,5a0546857ecc773753327266,1578463782509,-1,,0.0,,0.0,,-15463.0,,905612.0,,315692754747541.0,,0.0,,0.0,,0.0,,,,,,,,,0.0
5284,4.0,5a0546857ecc773753327266,1578463782519,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5285,4.0,5a0546857ecc773753327266,1578463782540,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5286,4.0,5a0546857ecc773753327266,1578463782560,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5287,4.0,5a0546857ecc773753327266,1578463782578,-1,0.0,,0.0,,0.0,,-56.0,,-83.0,,18.8007564097972,,0.0,,1578463782578.0,,,,0.0,,,,,,
5288,4.0,5a0546857ecc773753327266,1578463782580,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5289,4.0,5a0546857ecc773753327266,1578463782590,-1,0.0,,0.0,,0.0,,-56.0,,-86.0,,24.685624910316868,,0.0,,1578463782590.0,,,,0.0,,,,,,
5290,4.0,5a0546857ecc773753327266,1578463782600,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5291,4.0,5a0546857ecc773753327266,1578463782619,-1,0.0,,0.0,,0.0,,-56.0,,-82.0,,17.133329108571903,,0.0,,1578463782619.0,,,,0.0,,,,,,
5292,4.0,5a0546857ecc773753327266,1578463782620,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5293,4.0,5a0546857ecc773753327266,1578463782641,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5294,4.0,5a0546857ecc773753327266,1578463782661,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5295,4.0,5a0546857ecc773753327266,1578463782679,-1,0.0,,0.0,,0.0,,-56.0,,-82.0,,17.133329108571903,,0.0,,1578463782679.0,,,,0.0,,,,,,
5296,4.0,5a0546857ecc773753327266,1578463782681,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5297,4.0,5a0546857ecc773753327266,1578463782698,-1,0.0,,0.0,,0.0,,-56.0,,-84.0,,20.60856365683409,,0.0,,1578463782698.0,,,,0.0,,,,,,
5298,4.0,5a0546857ecc773753327266,1578463782701,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5299,4.0,5a0546857ecc773753327266,1578463782721,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5300,4.0,5a0546857ecc773753327266,1578463782723,-1,0.0,,0.0,,0.0,,-56.0,,-90.0,,35.00122052655278,,0.0,,1578463782723.0,,,,0.0,,,,,,
5301,4.0,5a0546857ecc773753327266,1578463782741,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5302,4.0,5a0546857ecc773753327266,1578463782762,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5303,4.0,5a0546857ecc773753327266,1578463782782,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5304,4.0,5a0546857ecc773753327266,1578463782788,-1,0.0,,0.0,,0.0,,-56.0,,-77.0,,10.59124254437134,,0.0,,1578463782788.0,,,,0.0,,,,,,
5305,4.0,5a0546857ecc773753327266,1578463782802,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5306,4.0,5a0546857ecc773753327266,1578463782822,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5307,4.0,5a0546857ecc773753327266,1578463782842,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5308,4.0,5a0546857ecc773753327266,1578463782863,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5309,4.0,5a0546857ecc773753327266,1578463782883,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5310,4.0,5a0546857ecc773753327266,1578463782894,-1,0.0,,0.0,,0.0,,-56.0,,-75.0,,8.66670689767102,,0.0,,1578463782894.0,,,,0.0,,,,,,
5311,4.0,5a0546857ecc773753327266,1578463782903,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5312,4.0,5a0546857ecc773753327266,1578463782923,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5313,4.0,5a0546857ecc773753327266,1578463782943,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5314,4.0,5a0546857ecc773753327266,1578463782963,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5315,4.0,5a0546857ecc773753327266,1578463782984,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5316,4.0,5a0546857ecc773753327266,1578463783004,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5317,4.0,5a0546857ecc773753327266,1578463783024,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5318,4.0,5a0546857ecc773753327266,1578463783044,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5319,4.0,5a0546857ecc773753327266,1578463783064,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5320,4.0,5a0546857ecc773753327266,1578463783084,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5321,4.0,5a0546857ecc773753327266,1578463783105,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5322,4.0,5a0546857ecc773753327266,1578463783125,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5323,4.0,5a0546857ecc773753327266,1578463783145,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5324,4.0,5a0546857ecc773753327266,1578463783165,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5325,4.0,5a0546857ecc773753327266,1578463783185,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5326,4.0,5a0546857ecc773753327266,1578463783206,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5327,4.0,5a0546857ecc773753327266,1578463783216,-1,0.0,,0.0,,0.0,,-75.0,,-97.0,,6.64770005628797,,0.0,,1578463783216.0,,,,0.0,,,,,,
5328,4.0,5a0546857ecc773753327266,1578463783226,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5329,4.0,5a0546857ecc773753327266,1578463783246,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5330,4.0,5a0546857ecc773753327266,1578463783266,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5331,4.0,5a0546857ecc773753327266,1578463783286,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5332,4.0,5a0546857ecc773753327266,1578463783306,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5333,4.0,5a0546857ecc773753327266,1578463783327,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5334,4.0,5a0546857ecc773753327266,1578463783347,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5335,4.0,5a0546857ecc773753327266,1578463783359,-1,0.0,,0.0,,0.0,,-56.0,,-82.0,,17.133329108571903,,0.0,,1578463783359.0,,,,0.0,,,,,,
5336,4.0,5a0546857ecc773753327266,1578463783367,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5337,4.0,5a0546857ecc773753327266,1578463783387,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5338,4.0,5a0546857ecc773753327266,1578463783407,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5339,4.0,5a0546857ecc773753327266,1578463783428,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5340,4.0,5a0546857ecc773753327266,1578463783448,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5341,4.0,5a0546857ecc773753327266,1578463783468,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5342,4.0,5a0546857ecc773753327266,1578463783488,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5343,4.0,5a0546857ecc773753327266,1578463783508,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5344,4.0,5a0546857ecc773753327266,1578463783528,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5345,4.0,5a0546857ecc773753327266,1578463783549,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5346,4.0,5a0546857ecc773753327266,1578463783569,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5347,4.0,5a0546857ecc773753327266,1578463783589,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5348,4.0,5a0546857ecc773753327266,1578463783609,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5349,4.0,5a0546857ecc773753327266,1578463783629,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5350,4.0,5a0546857ecc773753327266,1578463783649,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5351,4.0,5a0546857ecc773753327266,1578463783670,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5352,4.0,5a0546857ecc773753327266,1578463783690,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5353,4.0,5a0546857ecc773753327266,1578463783710,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5354,4.0,5a0546857ecc773753327266,1578463783716,-1,0.0,,0.0,,0.0,,-56.0,,-78.0,,11.687424064721569,,0.0,,1578463783716.0,,,,0.0,,,,,,
5355,4.0,5a0546857ecc773753327266,1578463783730,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5356,4.0,5a0546857ecc773753327266,1578463783750,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5357,4.0,5a0546857ecc773753327266,1578463783771,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5358,4.0,5a0546857ecc773753327266,1578463783791,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5359,4.0,5a0546857ecc773753327266,1578463783811,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5360,4.0,5a0546857ecc773753327266,1578463783831,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5361,4.0,5a0546857ecc773753327266,1578463783851,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5362,4.0,5a0546857ecc773753327266,1578463783871,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5363,4.0,5a0546857ecc773753327266,1578463783892,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5364,4.0,5a0546857ecc773753327266,1578463783912,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5365,4.0,5a0546857ecc773753327266,1578463783932,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5366,4.0,5a0546857ecc773753327266,1578463783938,-1,0.0,,0.0,,0.0,,-75.0,,-90.0,,3.7802263066558126,,0.0,,1578463783938.0,,,,0.0,,,,,,
5367,4.0,5a0546857ecc773753327266,1578463783952,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5368,4.0,5a0546857ecc773753327266,1578463783972,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5369,4.0,5a0546857ecc773753327266,1578463783993,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5370,4.0,5a0546857ecc773753327266,1578463784013,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5371,4.0,5a0546857ecc773753327266,1578463784033,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5372,4.0,5a0546857ecc773753327266,1578463784053,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5373,4.0,5a0546857ecc773753327266,1578463784073,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5374,4.0,5a0546857ecc773753327266,1578463784093,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5375,4.0,5a0546857ecc773753327266,1578463784114,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5376,4.0,5a0546857ecc773753327266,1578463784134,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5377,4.0,5a0546857ecc773753327266,1578463784154,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5378,4.0,5a0546857ecc773753327266,1578463784174,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5379,4.0,5a0546857ecc773753327266,1578463784194,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5380,4.0,5a0546857ecc773753327266,1578463784214,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5381,4.0,5a0546857ecc773753327266,1578463784235,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5382,4.0,5a0546857ecc773753327266,1578463784255,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5383,4.0,5a0546857ecc773753327266,1578463784275,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5384,4.0,5a0546857ecc773753327266,1578463784295,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5385,4.0,5a0546857ecc773753327266,1578463784315,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5386,4.0,5a0546857ecc773753327266,1578463784336,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5387,4.0,5a0546857ecc773753327266,1578463784356,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5388,4.0,5a0546857ecc773753327266,1578463784371,-1,0.0,,0.0,,0.0,,-75.0,,-92.0,,4.457744636719126,,0.0,,1578463784371.0,,,,0.0,,,,,,
5389,4.0,5a0546857ecc773753327266,1578463784376,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5390,4.0,5a0546857ecc773753327266,1578463784396,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5391,4.0,5a0546857ecc773753327266,1578463784406,-1,0.0,,0.0,,0.0,,-56.0,,-84.0,,20.60856365683409,,0.0,,1578463784406.0,,,,0.0,,,,,,
5392,4.0,5a0546857ecc773753327266,1578463784416,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5393,4.0,5a0546857ecc773753327266,1578463784436,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5394,4.0,5a0546857ecc773753327266,1578463784457,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5395,4.0,5a0546857ecc773753327266,1578463784465,-1,,0.0,,0.0,,-15559.0,,908014.0,,317271218828141.0,,0.0,,0.0,,0.0,,,,,,,,,0.0
5396,4.0,5a0546857ecc773753327266,1578463784477,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5397,4.0,5a0546857ecc773753327266,1578463784497,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5398,4.0,5a0546857ecc773753327266,1578463784517,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5399,4.0,5a0546857ecc773753327266,1578463784537,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5400,4.0,5a0546857ecc773753327266,1578463784558,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5401,4.0,5a0546857ecc773753327266,1578463784578,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5402,4.0,5a0546857ecc773753327266,1578463784598,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5403,4.0,5a0546857ecc773753327266,1578463784618,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5404,4.0,5a0546857ecc773753327266,1578463784638,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5405,4.0,5a0546857ecc773753327266,1578463784658,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5406,4.0,5a0546857ecc773753327266,1578463784679,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5407,4.0,5a0546857ecc773753327266,1578463784699,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5408,4.0,5a0546857ecc773753327266,1578463784719,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5409,4.0,5a0546857ecc773753327266,1578463784739,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5410,4.0,5a0546857ecc773753327266,1578463784759,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5411,4.0,5a0546857ecc773753327266,1578463784779,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5412,4.0,5a0546857ecc773753327266,1578463784800,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5413,4.0,5a0546857ecc773753327266,1578463784820,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5414,4.0,5a0546857ecc773753327266,1578463784840,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5415,4.0,5a0546857ecc773753327266,1578463784860,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5416,4.0,5a0546857ecc773753327266,1578463784880,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5417,4.0,5a0546857ecc773753327266,1578463784901,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5418,4.0,5a0546857ecc773753327266,1578463784921,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5419,4.0,5a0546857ecc773753327266,1578463784941,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5420,4.0,5a0546857ecc773753327266,1578463784961,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5421,4.0,5a0546857ecc773753327266,1578463784981,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5422,4.0,5a0546857ecc773753327266,1578463785001,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5423,4.0,5a0546857ecc773753327266,1578463785022,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5424,4.0,5a0546857ecc773753327266,1578463785042,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5425,4.0,5a0546857ecc773753327266,1578463785062,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5426,4.0,5a0546857ecc773753327266,1578463785082,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5427,4.0,5a0546857ecc773753327266,1578463785102,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5428,4.0,5a0546857ecc773753327266,1578463785123,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5429,4.0,5a0546857ecc773753327266,1578463785143,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5430,4.0,5a0546857ecc773753327266,1578463785163,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5431,4.0,5a0546857ecc773753327266,1578463785183,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5432,4.0,5a0546857ecc773753327266,1578463785203,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5433,4.0,5a0546857ecc773753327266,1578463785223,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5434,4.0,5a0546857ecc773753327266,1578463785244,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5435,4.0,5a0546857ecc773753327266,1578463785264,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5436,4.0,5a0546857ecc773753327266,1578463785284,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5437,4.0,5a0546857ecc773753327266,1578463785304,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5438,4.0,5a0546857ecc773753327266,1578463785324,-1,0.0,,0.0,,0.0,,-56.0,,-83.0,,18.8007564097972,,0.0,,1578463785324.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5439,4.0,5a0546857ecc773753327266,1578463785344,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5440,4.0,5a0546857ecc773753327266,1578463785365,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5441,4.0,5a0546857ecc773753327266,1578463785385,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5442,4.0,5a0546857ecc773753327266,1578463785405,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5443,4.0,5a0546857ecc773753327266,1578463785413,-1,0.0,,0.0,,0.0,,-56.0,,-79.0,,12.882065968405298,,0.0,,1578463785413.0,,,,0.0,,,,,,
5444,4.0,5a0546857ecc773753327266,1578463785425,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5445,4.0,5a0546857ecc773753327266,1578463785445,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5446,4.0,5a0546857ecc773753327266,1578463785466,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5447,4.0,5a0546857ecc773753327266,1578463785486,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5448,4.0,5a0546857ecc773753327266,1578463785506,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5449,4.0,5a0546857ecc773753327266,1578463785526,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5450,4.0,5a0546857ecc773753327266,1578463785546,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5451,4.0,5a0546857ecc773753327266,1578463785566,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5452,4.0,5a0546857ecc773753327266,1578463785587,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5453,4.0,5a0546857ecc773753327266,1578463785607,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5454,4.0,5a0546857ecc773753327266,1578463785627,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5455,4.0,5a0546857ecc773753327266,1578463785647,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5456,4.0,5a0546857ecc773753327266,1578463785667,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
5457,4.0,5a0546857ecc773753327266,1578463785668,-1,0.0,,0.0,,0.0,,-56.0,,-85.0,,22.566684388606173,,0.0,,1578463785668.0,,,,0.0,,,,,,
5458,4.0,5a0546857ecc773753327266,1578463785687,-1,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
